Date,Radius,Location,Query,TotalResults
7/19/2015,50,"Portland, OR",C# mvc angular,16
7/19/2015,25,"Portland, OR",angular,89
7/19/2015,50,"Portland, OR",angular,89
7/19/2015,25,"Portland, OR",scala,72
7/19/2015,50,"Portland, OR",scala,72
7/19/2015,25,"Portland, OR",python,450
7/19/2015,50,"Portland, OR",python,456
7/19/2015,25,"Portland, OR",C++,369
7/19/2015,50,"Portland, OR",C++,376
7/19/2015,25,"Portland, OR",java,685
7/19/2015,50,"Portland, OR",java,689
7/19/2015,25,"Portland, OR",machine learning,119
7/19/2015,50,"Portland, OR",machine learning,130
7/19/2015,25,"Louisville, KY",C#,120
7/19/2015,50,"Louisville, KY",C#,130
7/19/2015,25,"Louisville, KY",C# mvc,29
7/19/2015,50,"Louisville, KY",C# mvc,32
7/19/2015,25,"Louisville, KY",C# mvc angular,1
7/19/2015,50,"Louisville, KY",C# mvc angular,1
7/19/2015,25,"Louisville, KY",angular,5
7/19/2015,50,"Louisville, KY",angular,5
7/19/2015,25,"Louisville, KY",scala,2
7/19/2015,50,"Louisville, KY",scala,2
7/19/2015,25,"Louisville, KY",python,30
7/19/2015,50,"Louisville, KY",python,30
7/19/2015,25,"Louisville, KY",C++,39
7/19/2015,50,"Louisville, KY",C++,42
7/19/2015,25,"Louisville, KY",java,94
7/19/2015,50,"Louisville, KY",java,116
7/19/2015,25,"Louisville, KY",machine learning,27
7/19/2015,50,"Louisville, KY",machine learning,32
7/19/2015,25,"Pittsburgh, PA",C#,259
7/19/2015,50,"Pittsburgh, PA",C#,273
7/19/2015,25,"Pittsburgh, PA",C# mvc,63
7/19/2015,50,"Pittsburgh, PA",C# mvc,64
7/19/2015,25,"Pittsburgh, PA",C# mvc angular,12
7/19/2015,50,"Pittsburgh, PA",C# mvc angular,12
7/19/2015,25,"Pittsburgh, PA",angular,80
7/19/2015,50,"Pittsburgh, PA",angular,81
7/19/2015,25,"Pittsburgh, PA",scala,7
7/19/2015,50,"Pittsburgh, PA",scala,8
7/19/2015,25,"Pittsburgh, PA",python,178
7/19/2015,50,"Pittsburgh, PA",python,180
7/19/2015,25,"Pittsburgh, PA",C++,204
7/19/2015,50,"Pittsburgh, PA",C++,208
7/19/2015,25,"Pittsburgh, PA",java,506
7/19/2015,50,"Pittsburgh, PA",java,520
7/19/2015,25,"Pittsburgh, PA",machine learning,72
7/19/2015,50,"Pittsburgh, PA",machine learning,76
7/19/2015,25,"Atlanta, GA",C#,1048
7/19/2015,50,"Atlanta, GA",C#,1105
7/19/2015,25,"Atlanta, GA",C# mvc,306
7/19/2015,50,"Atlanta, GA",C# mvc,321
7/19/2015,25,"Atlanta, GA",C# mvc angular,38
7/19/2015,50,"Atlanta, GA",C# mvc angular,40
7/19/2015,25,"Atlanta, GA",angular,243
7/19/2015,50,"Atlanta, GA",angular,254
7/19/2015,25,"Atlanta, GA",scala,93
7/19/2015,50,"Atlanta, GA",scala,101
7/19/2015,25,"Atlanta, GA",python,729
7/19/2015,50,"Atlanta, GA",python,767
7/19/2015,25,"Atlanta, GA",C++,554
7/19/2015,50,"Atlanta, GA",C++,647
7/19/2015,25,"Atlanta, GA",java,2051
7/19/2015,50,"Atlanta, GA",java,2217
7/19/2015,25,"Atlanta, GA",machine learning,195
7/19/2015,50,"Atlanta, GA",machine learning,219
7/19/2015,25,"Providence, RI",C#,91
7/19/2015,50,"Providence, RI",C#,1312
7/19/2015,25,"Providence, RI",C# mvc,19
7/19/2015,50,"Providence, RI",C# mvc,272
7/19/2015,25,"Providence, RI",C# mvc angular,2
7/19/2015,50,"Providence, RI",C# mvc angular,26
7/19/2015,25,"Providence, RI",angular,31
7/19/2015,50,"Providence, RI",angular,459
7/19/2015,25,"Providence, RI",scala,3
7/19/2015,50,"Providence, RI",scala,228
7/19/2015,25,"Providence, RI",python,63
7/19/2015,50,"Providence, RI",python,2105
7/19/2015,25,"Providence, RI",C++,92
7/19/2015,50,"Providence, RI",C++,1594
7/19/2015,25,"Providence, RI",java,209
7/19/2015,50,"Providence, RI",java,3539
7/19/2015,25,"Providence, RI",machine learning,38
7/19/2015,50,"Providence, RI",machine learning,645
7/19/2015,25,"Buffalo, NY",C#,71
7/19/2015,50,"Buffalo, NY",C#,73
7/19/2015,25,"Buffalo, NY",C# mvc,20
7/19/2015,50,"Buffalo, NY",C# mvc,21
7/19/2015,25,"Buffalo, NY",C# mvc angular,3
7/19/2015,50,"Buffalo, NY",C# mvc angular,3
7/19/2015,25,"Buffalo, NY",angular,14
7/19/2015,50,"Buffalo, NY",angular,14
7/19/2015,25,"Buffalo, NY",scala,0
7/19/2015,50,"Buffalo, NY",scala,0
7/19/2015,25,"Buffalo, NY",python,26
7/19/2015,50,"Buffalo, NY",python,27
7/19/2015,25,"Buffalo, NY",C++,41
7/19/2015,50,"Buffalo, NY",C++,44
7/19/2015,25,"Buffalo, NY",java,125
7/19/2015,50,"Buffalo, NY",java,126
7/19/2015,25,"Buffalo, NY",machine learning,23
7/19/2015,50,"Buffalo, NY",machine learning,25
7/19/2015,25,"St. Louis, MO",C#,387
7/19/2015,50,"St. Louis, MO",C#,392
7/19/2015,25,"St. Louis, MO",C# mvc,75
7/19/2015,50,"St. Louis, MO",C# mvc,77
7/19/2015,25,"St. Louis, MO",C# mvc angular,13
7/19/2015,50,"St. Louis, MO",C# mvc angular,13
7/19/2015,25,"St. Louis, MO",angular,79
7/19/2015,50,"St. Louis, MO",angular,85
7/19/2015,25,"St. Louis, MO",scala,71
7/19/2015,50,"St. Louis, MO",scala,71
7/19/2015,25,"St. Louis, MO",python,190
7/19/2015,50,"St. Louis, MO",python,201
7/19/2015,25,"St. Louis, MO",C++,172
7/19/2015,50,"St. Louis, MO",C++,188
7/19/2015,25,"St. Louis, MO",java,697
7/19/2015,50,"St. Louis, MO",java,783
7/19/2015,25,"St. Louis, MO",machine learning,88
7/19/2015,50,"St. Louis, MO",machine learning,100
7/19/2015,25,"Virginia Beach, VA",C#,58
7/19/2015,50,"Virginia Beach, VA",C#,84
7/19/2015,25,"Virginia Beach, VA",C# mvc,9
7/19/2015,50,"Virginia Beach, VA",C# mvc,11
7/19/2015,25,"Virginia Beach, VA",C# mvc angular,1
7/19/2015,50,"Virginia Beach, VA",C# mvc angular,2
7/19/2015,25,"Virginia Beach, VA",angular,7
7/19/2015,50,"Virginia Beach, VA",angular,11
7/19/2015,25,"Virginia Beach, VA",scala,3
7/19/2015,50,"Virginia Beach, VA",scala,4
7/19/2015,25,"Virginia Beach, VA",python,28
7/19/2015,50,"Virginia Beach, VA",python,71
7/19/2015,25,"Virginia Beach, VA",C++,57
7/19/2015,50,"Virginia Beach, VA",C++,89
7/19/2015,25,"Virginia Beach, VA",java,113
7/19/2015,50,"Virginia Beach, VA",java,185
7/19/2015,25,"Virginia Beach, VA",machine learning,25
7/19/2015,50,"Virginia Beach, VA",machine learning,36
7/19/2015,25,"Philadelphia, PA",C#,775
7/19/2015,50,"Philadelphia, PA",C#,1104
7/19/2015,25,"Philadelphia, PA",C# mvc,290
7/19/2015,50,"Philadelphia, PA",C# mvc,363
7/19/2015,25,"Philadelphia, PA",C# mvc angular,89
7/19/2015,50,"Philadelphia, PA",C# mvc angular,111
7/19/2015,25,"Philadelphia, PA",angular,290
7/19/2015,50,"Philadelphia, PA",angular,375
7/19/2015,25,"Philadelphia, PA",scala,95
7/19/2015,50,"Philadelphia, PA",scala,101
7/19/2015,25,"Philadelphia, PA",python,599
7/19/2015,50,"Philadelphia, PA",python,807
7/19/2015,25,"Philadelphia, PA",C++,439
7/19/2015,50,"Philadelphia, PA",C++,657
7/19/2015,25,"Philadelphia, PA",java,1471
7/19/2015,50,"Philadelphia, PA",java,2003
7/19/2015,25,"Philadelphia, PA",machine learning,189
7/19/2015,50,"Philadelphia, PA",machine learning,263
7/19/2015,25,"New Orleans, LA",C#,19
7/19/2015,50,"New Orleans, LA",C#,27
7/19/2015,25,"New Orleans, LA",C# mvc,3
7/19/2015,50,"New Orleans, LA",C# mvc,5
7/19/2015,25,"New Orleans, LA",C# mvc angular,0
7/19/2015,50,"New Orleans, LA",C# mvc angular,1
7/19/2015,25,"New Orleans, LA",angular,1
7/19/2015,50,"New Orleans, LA",angular,5
7/19/2015,25,"New Orleans, LA",scala,4
7/19/2015,50,"New Orleans, LA",scala,4
7/19/2015,25,"New Orleans, LA",python,10
7/19/2015,50,"New Orleans, LA",python,18
7/19/2015,25,"New Orleans, LA",C++,17
7/19/2015,50,"New Orleans, LA",C++,24
7/19/2015,25,"New Orleans, LA",java,47
7/19/2015,50,"New Orleans, LA",java,60
7/19/2015,25,"New Orleans, LA",machine learning,25
7/19/2015,50,"New Orleans, LA",machine learning,28
7/19/2015,25,"Sacramento, CA",C#,159
7/19/2015,50,"Sacramento, CA",C#,168
7/19/2015,25,"Sacramento, CA",C# mvc,44
7/19/2015,50,"Sacramento, CA",C# mvc,46
7/19/2015,25,"Sacramento, CA",C# mvc angular,1
7/19/2015,50,"Sacramento, CA",C# mvc angular,1
7/19/2015,25,"Sacramento, CA",angular,22
7/19/2015,50,"Sacramento, CA",angular,23
7/19/2015,25,"Sacramento, CA",scala,2
7/19/2015,50,"Sacramento, CA",scala,2
7/19/2015,25,"Sacramento, CA",python,92
7/19/2015,50,"Sacramento, CA",python,97
7/19/2015,25,"Sacramento, CA",C++,105
7/19/2015,50,"Sacramento, CA",C++,116
7/19/2015,25,"Sacramento, CA",java,215
7/19/2015,50,"Sacramento, CA",java,223
7/19/2015,25,"Sacramento, CA",machine learning,55
7/19/2015,50,"Sacramento, CA",machine learning,68
7/19/2015,25,"Memphis, TN",C#,67
7/19/2015,50,"Memphis, TN",C#,67
7/19/2015,25,"Memphis, TN",C# mvc,16
7/19/2015,50,"Memphis, TN",C# mvc,16
7/19/2015,25,"Memphis, TN",C# mvc angular,0
7/19/2015,50,"Memphis, TN",C# mvc angular,0
7/19/2015,25,"Memphis, TN",angular,5
7/19/2015,50,"Memphis, TN",angular,6
7/19/2015,25,"Memphis, TN",scala,1
7/19/2015,50,"Memphis, TN",scala,1
7/19/2015,25,"Memphis, TN",python,28
7/19/2015,50,"Memphis, TN",python,28
7/19/2015,25,"Memphis, TN",C++,38
7/19/2015,50,"Memphis, TN",C++,38
7/19/2015,25,"Memphis, TN",java,85
7/19/2015,50,"Memphis, TN",java,85
7/19/2015,25,"Memphis, TN",machine learning,35
7/19/2015,50,"Memphis, TN",machine learning,37
7/19/2015,25,"San Diego, CA",C#,532
7/19/2015,50,"San Diego, CA",C#,622
7/19/2015,25,"San Diego, CA",C# mvc,117
7/19/2015,50,"San Diego, CA",C# mvc,127
7/19/2015,25,"San Diego, CA",C# mvc angular,27
7/19/2015,50,"San Diego, CA",C# mvc angular,27
7/19/2015,25,"San Diego, CA",angular,131
7/19/2015,50,"San Diego, CA",angular,144
7/19/2015,25,"San Diego, CA",scala,18
7/19/2015,50,"San Diego, CA",scala,24
7/19/2015,25,"San Diego, CA",python,494
7/19/2015,50,"San Diego, CA",python,586
7/19/2015,25,"San Diego, CA",C++,611
7/19/2015,50,"San Diego, CA",C++,737
7/19/2015,25,"San Diego, CA",java,882
7/19/2015,50,"San Diego, CA",java,1009
7/19/2015,25,"San Diego, CA",machine learning,145
7/19/2015,50,"San Diego, CA",machine learning,186
7/19/2015,25,"Las Vegas, NV",C#,72
7/19/2015,50,"Las Vegas, NV",C#,72
7/19/2015,25,"Las Vegas, NV",C# mvc,7
7/19/2015,50,"Las Vegas, NV",C# mvc,7
7/19/2015,25,"Las Vegas, NV",C# mvc angular,0
7/19/2015,50,"Las Vegas, NV",C# mvc angular,0
7/19/2015,25,"Las Vegas, NV",angular,9
7/19/2015,50,"Las Vegas, NV",angular,9
7/19/2015,25,"Las Vegas, NV",scala,3
7/19/2015,50,"Las Vegas, NV",scala,3
7/19/2015,25,"Las Vegas, NV",python,30
7/19/2015,50,"Las Vegas, NV",python,30
7/19/2015,25,"Las Vegas, NV",C++,58
7/19/2015,50,"Las Vegas, NV",C++,58
7/19/2015,25,"Las Vegas, NV",java,133
7/19/2015,50,"Las Vegas, NV",java,133
7/19/2015,25,"Las Vegas, NV",machine learning,30
7/19/2015,50,"Las Vegas, NV",machine learning,31
7/19/2015,25,"New York, NY",C#,2581
7/19/2015,50,"New York, NY",C#,3264
7/19/2015,25,"New York, NY",C# mvc,453
7/19/2015,50,"New York, NY",C# mvc,618
7/19/2015,25,"New York, NY",C# mvc angular,57
7/19/2015,50,"New York, NY",C# mvc angular,84
7/19/2015,25,"New York, NY",angular,897
7/19/2015,50,"New York, NY",angular,1052
7/19/2015,25,"New York, NY",scala,603
7/19/2015,50,"New York, NY",scala,634
7/19/2015,25,"New York, NY",python,4094
7/19/2015,50,"New York, NY",python,4636
7/19/2015,25,"New York, NY",C++,2781
7/19/2015,50,"New York, NY",C++,3278
7/19/2015,25,"New York, NY",java,6993
7/19/2015,50,"New York, NY",java,8361
7/19/2015,25,"New York, NY",machine learning,901
7/19/2015,50,"New York, NY",machine learning,1083
7/19/2015,25,"Chicago, IL",C#,1209
7/19/2015,50,"Chicago, IL",C#,1407
7/19/2015,25,"Chicago, IL",C# mvc,346
7/19/2015,50,"Chicago, IL",C# mvc,386
7/19/2015,25,"Chicago, IL",C# mvc angular,68
7/19/2015,50,"Chicago, IL",C# mvc angular,74
7/19/2015,25,"Chicago, IL",angular,332
7/19/2015,50,"Chicago, IL",angular,368
7/19/2015,25,"Chicago, IL",scala,91
7/19/2015,50,"Chicago, IL",scala,95
7/19/2015,25,"Chicago, IL",python,1131
7/19/2015,50,"Chicago, IL",python,1246
7/19/2015,25,"Chicago, IL",C++,831
7/19/2015,50,"Chicago, IL",C++,939
7/19/2015,25,"Chicago, IL",java,2029
7/19/2015,50,"Chicago, IL",java,2406
7/19/2015,25,"Chicago, IL",machine learning,302
7/19/2015,50,"Chicago, IL",machine learning,411
7/19/2015,25,"Miami, FL",C#,286
7/19/2015,50,"Miami, FL",C#,424
7/19/2015,25,"Miami, FL",C# mvc,66
7/19/2015,50,"Miami, FL",C# mvc,102
7/19/2015,25,"Miami, FL",C# mvc angular,2
7/19/2015,50,"Miami, FL",C# mvc angular,6
7/19/2015,25,"Miami, FL",angular,32
7/19/2015,50,"Miami, FL",angular,56
7/19/2015,25,"Miami, FL",scala,18
7/19/2015,50,"Miami, FL",scala,18
7/19/2015,25,"Miami, FL",python,110
7/19/2015,50,"Miami, FL",python,160
7/19/2015,25,"Miami, FL",C++,151
7/19/2015,50,"Miami, FL",C++,197
7/19/2015,25,"Miami, FL",java,388
7/19/2015,50,"Miami, FL",java,539
7/19/2015,25,"Miami, FL",machine learning,58
7/19/2015,50,"Miami, FL",machine learning,75
7/19/2015,25,"Detroit, MI",C#,480
7/19/2015,50,"Detroit, MI",C#,677
7/19/2015,25,"Detroit, MI",C# mvc,67
7/19/2015,50,"Detroit, MI",C# mvc,76
7/19/2015,25,"Detroit, MI",C# mvc angular,5
7/19/2015,50,"Detroit, MI",C# mvc angular,5
7/19/2015,25,"Detroit, MI",angular,48
7/19/2015,50,"Detroit, MI",angular,78
7/19/2015,25,"Detroit, MI",scala,3
7/19/2015,50,"Detroit, MI",scala,4
7/19/2015,25,"Detroit, MI",python,189
7/19/2015,50,"Detroit, MI",python,290
7/19/2015,25,"Detroit, MI",C++,482
7/19/2015,50,"Detroit, MI",C++,642
7/19/2015,25,"Detroit, MI",java,947
7/19/2015,50,"Detroit, MI",java,1400
7/19/2015,25,"Detroit, MI",machine learning,108
7/19/2015,50,"Detroit, MI",machine learning,154
7/19/2015,25,"Los Angeles, CA",C#,995
7/19/2015,50,"Los Angeles, CA",C#,1637
7/19/2015,25,"Los Angeles, CA",C# mvc,276
7/19/2015,50,"Los Angeles, CA",C# mvc,493
7/19/2015,25,"Los Angeles, CA",C# mvc angular,55
7/19/2015,50,"Los Angeles, CA",C# mvc angular,79
7/19/2015,25,"Los Angeles, CA",angular,360
7/19/2015,50,"Los Angeles, CA",angular,511
7/19/2015,25,"Los Angeles, CA",scala,129
7/19/2015,50,"Los Angeles, CA",scala,170
7/19/2015,25,"Los Angeles, CA",python,1224
7/19/2015,50,"Los Angeles, CA",python,1659
7/19/2015,25,"Los Angeles, CA",C++,878
7/19/2015,50,"Los Angeles, CA",C++,1406
7/19/2015,25,"Los Angeles, CA",java,1884
7/19/2015,50,"Los Angeles, CA",java,2751
7/19/2015,25,"Los Angeles, CA",machine learning,359
7/19/2015,50,"Los Angeles, CA",machine learning,497
7/19/2015,25,"Riverside, CA",C#,108
7/19/2015,50,"Riverside, CA",C#,1073
7/19/2015,25,"Riverside, CA",C# mvc,25
7/19/2015,50,"Riverside, CA",C# mvc,319
7/19/2015,25,"Riverside, CA",C# mvc angular,3
7/19/2015,50,"Riverside, CA",C# mvc angular,54
7/19/2015,25,"Riverside, CA",angular,21
7/19/2015,50,"Riverside, CA",angular,299
7/19/2015,25,"Riverside, CA",scala,4
7/19/2015,50,"Riverside, CA",scala,84
7/19/2015,25,"Riverside, CA",python,106
7/19/2015,50,"Riverside, CA",python,866
7/19/2015,25,"Riverside, CA",C++,98
7/19/2015,50,"Riverside, CA",C++,898
7/19/2015,25,"Riverside, CA",java,154
7/19/2015,50,"Riverside, CA",java,1584
7/19/2015,25,"Riverside, CA",machine learning,51
7/19/2015,50,"Riverside, CA",machine learning,320
7/19/2015,25,"Research Triangle Park, NC",C#,527
7/19/2015,50,"Research Triangle Park, NC",C#,546
7/19/2015,25,"Research Triangle Park, NC",C# mvc,106
7/19/2015,50,"Research Triangle Park, NC",C# mvc,113
7/19/2015,25,"Research Triangle Park, NC",C# mvc angular,17
7/19/2015,50,"Research Triangle Park, NC",C# mvc angular,19
7/19/2015,25,"Research Triangle Park, NC",angular,165
7/19/2015,50,"Research Triangle Park, NC",angular,173
7/19/2015,25,"Research Triangle Park, NC",scala,31
7/19/2015,50,"Research Triangle Park, NC",scala,32
7/19/2015,25,"Research Triangle Park, NC",python,476
7/19/2015,50,"Research Triangle Park, NC",python,482
7/19/2015,25,"Research Triangle Park, NC",C++,349
7/19/2015,50,"Research Triangle Park, NC",C++,356
7/19/2015,25,"Research Triangle Park, NC",java,1066
7/19/2015,50,"Research Triangle Park, NC",java,1113
7/19/2015,25,"Research Triangle Park, NC",machine learning,105
7/19/2015,50,"Research Triangle Park, NC",machine learning,112
7/29/2015,25,"Columbia, MD",C#,751
7/29/2015,50,"Columbia, MD",C#,2455
7/29/2015,25,"Columbia, MD",C# mvc,162
7/29/2015,50,"Columbia, MD",C# mvc,544
7/29/2015,25,"Columbia, MD",C# mvc angular,26
7/29/2015,50,"Columbia, MD",C# mvc angular,104
7/29/2015,25,"Columbia, MD",angular,303
7/29/2015,50,"Columbia, MD",angular,881
7/29/2015,25,"Columbia, MD",scala,75
7/29/2015,50,"Columbia, MD",scala,201
7/29/2015,25,"Columbia, MD",python,1383
7/29/2015,50,"Columbia, MD",python,3556
7/29/2015,25,"Columbia, MD",C++,1383
7/29/2015,50,"Columbia, MD",C++,2855
7/29/2015,25,"Columbia, MD",java,2910
7/29/2015,50,"Columbia, MD",java,8063
7/29/2015,25,"Columbia, MD",machine learning,199
7/29/2015,50,"Columbia, MD",machine learning,636
7/29/2015,25,"Washington, DC",C#,2029
7/29/2015,50,"Washington, DC",C#,2486
7/29/2015,25,"Washington, DC",C# mvc,465
7/29/2015,50,"Washington, DC",C# mvc,551
7/29/2015,25,"Washington, DC",C# mvc angular,95
7/29/2015,50,"Washington, DC",C# mvc angular,107
7/29/2015,25,"Washington, DC",angular,767
7/29/2015,50,"Washington, DC",angular,883
7/29/2015,25,"Washington, DC",scala,166
7/29/2015,50,"Washington, DC",scala,201
7/29/2015,25,"Washington, DC",python,2898
7/29/2015,50,"Washington, DC",python,3541
7/29/2015,25,"Washington, DC",C++,2222
7/29/2015,50,"Washington, DC",C++,2831
7/29/2015,25,"Washington, DC",java,6758
7/29/2015,50,"Washington, DC",java,8039
7/29/2015,25,"Washington, DC",machine learning,538
7/29/2015,50,"Washington, DC",machine learning,640
7/29/2015,25,"Baltimore, MD",C#,493
7/29/2015,50,"Baltimore, MD",C#,2330
7/29/2015,25,"Baltimore, MD",C# mvc,84
7/29/2015,50,"Baltimore, MD",C# mvc,524
7/29/2015,25,"Baltimore, MD",C# mvc angular,8
7/29/2015,50,"Baltimore, MD",C# mvc angular,100
7/29/2015,25,"Baltimore, MD",angular,175
7/29/2015,50,"Baltimore, MD",angular,857
7/29/2015,25,"Baltimore, MD",scala,60
7/29/2015,50,"Baltimore, MD",scala,193
7/29/2015,25,"Baltimore, MD",python,1034
7/29/2015,50,"Baltimore, MD",python,3352
7/29/2015,25,"Baltimore, MD",C++,1134
7/29/2015,50,"Baltimore, MD",C++,2630
7/29/2015,25,"Baltimore, MD",java,2059
7/29/2015,50,"Baltimore, MD",java,7623
7/29/2015,25,"Baltimore, MD",machine learning,117
7/29/2015,50,"Baltimore, MD",machine learning,605
7/29/2015,25,"San Jose, CA",C#,863
7/29/2015,50,"San Jose, CA",C#,1788
7/29/2015,25,"San Jose, CA",C# mvc,114
7/29/2015,50,"San Jose, CA",C# mvc,258
7/29/2015,25,"San Jose, CA",C# mvc angular,25
7/29/2015,50,"San Jose, CA",C# mvc angular,48
7/29/2015,25,"San Jose, CA",angular,610
7/29/2015,50,"San Jose, CA",angular,1216
7/29/2015,25,"San Jose, CA",scala,413
7/29/2015,50,"San Jose, CA",scala,993
7/29/2015,25,"San Jose, CA",python,4853
7/29/2015,50,"San Jose, CA",python,8350
7/29/2015,25,"San Jose, CA",C++,3589
7/29/2015,50,"San Jose, CA",C++,5243
7/29/2015,25,"San Jose, CA",java,5710
7/29/2015,50,"San Jose, CA",java,10489
7/29/2015,25,"San Jose, CA",machine learning,966
7/29/2015,50,"San Jose, CA",machine learning,1943
7/29/2015,25,"Oklahoma City, OK",C#,125
7/29/2015,50,"Oklahoma City, OK",C#,128
7/29/2015,25,"Oklahoma City, OK",C# mvc,37
7/29/2015,50,"Oklahoma City, OK",C# mvc,37
7/29/2015,25,"Oklahoma City, OK",C# mvc angular,11
7/29/2015,50,"Oklahoma City, OK",C# mvc angular,11
7/29/2015,25,"Oklahoma City, OK",angular,23
7/29/2015,50,"Oklahoma City, OK",angular,23
7/29/2015,25,"Oklahoma City, OK",scala,2
7/29/2015,50,"Oklahoma City, OK",scala,2
7/29/2015,25,"Oklahoma City, OK",python,28
7/29/2015,50,"Oklahoma City, OK",python,31
7/29/2015,25,"Oklahoma City, OK",C++,49
7/29/2015,50,"Oklahoma City, OK",C++,54
7/29/2015,25,"Oklahoma City, OK",java,136
7/29/2015,50,"Oklahoma City, OK",java,140
7/29/2015,25,"Oklahoma City, OK",machine learning,43
7/29/2015,50,"Oklahoma City, OK",machine learning,43
7/29/2015,25,"Salt Lake City, UT",C#,291
7/29/2015,50,"Salt Lake City, UT",C#,390
7/29/2015,25,"Salt Lake City, UT",C# mvc,87
7/29/2015,50,"Salt Lake City, UT",C# mvc,101
7/29/2015,25,"Salt Lake City, UT",C# mvc angular,16
7/29/2015,50,"Salt Lake City, UT",C# mvc angular,20
7/29/2015,25,"Salt Lake City, UT",angular,62
7/29/2015,50,"Salt Lake City, UT",angular,95
7/29/2015,25,"Salt Lake City, UT",scala,8
7/29/2015,50,"Salt Lake City, UT",scala,18
7/29/2015,25,"Salt Lake City, UT",python,137
7/29/2015,50,"Salt Lake City, UT",python,219
7/29/2015,25,"Salt Lake City, UT",C++,139
7/29/2015,50,"Salt Lake City, UT",C++,211
7/29/2015,25,"Salt Lake City, UT",java,413
7/29/2015,50,"Salt Lake City, UT",java,596
7/29/2015,25,"Salt Lake City, UT",machine learning,37
7/29/2015,50,"Salt Lake City, UT",machine learning,67
7/29/2015,25,"Raleigh, NC",C#,549
7/29/2015,50,"Raleigh, NC",C#,590
7/29/2015,25,"Raleigh, NC",C# mvc,108
7/29/2015,50,"Raleigh, NC",C# mvc,118
7/29/2015,25,"Raleigh, NC",C# mvc angular,12
7/29/2015,50,"Raleigh, NC",C# mvc angular,15
7/29/2015,25,"Raleigh, NC",angular,159
7/29/2015,50,"Raleigh, NC",angular,167
7/29/2015,25,"Raleigh, NC",scala,36
7/29/2015,50,"Raleigh, NC",scala,37
7/29/2015,25,"Raleigh, NC",python,468
7/29/2015,50,"Raleigh, NC",python,495
7/29/2015,25,"Raleigh, NC",C++,307
7/29/2015,50,"Raleigh, NC",C++,333
7/29/2015,25,"Raleigh, NC",java,1041
7/29/2015,50,"Raleigh, NC",java,1121
7/29/2015,25,"Raleigh, NC",machine learning,79
7/29/2015,50,"Raleigh, NC",machine learning,107
7/29/2015,25,"St. Paul, MN",C#,556
7/29/2015,50,"St. Paul, MN",C#,566
7/29/2015,25,"St. Paul, MN",C# mvc,142
7/29/2015,50,"St. Paul, MN",C# mvc,142
7/29/2015,25,"St. Paul, MN",C# mvc angular,15
7/29/2015,50,"St. Paul, MN",C# mvc angular,15
7/29/2015,25,"St. Paul, MN",angular,151
7/29/2015,50,"St. Paul, MN",angular,153
7/29/2015,25,"St. Paul, MN",scala,27
7/29/2015,50,"St. Paul, MN",scala,27
7/29/2015,25,"St. Paul, MN",python,339
7/29/2015,50,"St. Paul, MN",python,342
7/29/2015,25,"St. Paul, MN",C++,350
7/29/2015,50,"St. Paul, MN",C++,359
7/29/2015,25,"St. Paul, MN",java,1135
7/29/2015,50,"St. Paul, MN",java,1141
7/29/2015,25,"St. Paul, MN",machine learning,136
7/29/2015,50,"St. Paul, MN",machine learning,150
7/29/2015,25,"Seattle, WA",C#,1808
7/29/2015,50,"Seattle, WA",C#,1868
7/29/2015,25,"Seattle, WA",C# mvc,275
7/29/2015,50,"Seattle, WA",C# mvc,294
7/29/2015,25,"Seattle, WA",C# mvc angular,46
7/29/2015,50,"Seattle, WA",C# mvc angular,50
7/29/2015,25,"Seattle, WA",angular,250
7/29/2015,50,"Seattle, WA",angular,255
7/29/2015,25,"Seattle, WA",scala,141
7/29/2015,50,"Seattle, WA",scala,142
7/29/2015,25,"Seattle, WA",python,1369
7/29/2015,50,"Seattle, WA",python,1378
7/29/2015,25,"Seattle, WA",C++,1611
7/29/2015,50,"Seattle, WA",C++,1623
7/29/2015,25,"Seattle, WA",java,2496
7/29/2015,50,"Seattle, WA",java,2545
7/29/2015,25,"Seattle, WA",machine learning,645
7/29/2015,50,"Seattle, WA",machine learning,680
7/29/2015,25,"Denver, CO",C#,572
7/29/2015,50,"Denver, CO",C#,606
7/29/2015,25,"Denver, CO",C# mvc,173
7/29/2015,50,"Denver, CO",C# mvc,187
7/29/2015,25,"Denver, CO",C# mvc angular,18
7/29/2015,50,"Denver, CO",C# mvc angular,20
